symbol,name,track,bars,trade_count,win_rate_pct,win_rate_ci95_low,win_rate_ci95_high,profit_factor,expectancy,net_pnl,return_pct,max_drawdown_pct,sharpe,sortino,avg_holding_hours,fees,slippage,cost_to_gross_pct,ledger_reconciled,status,holdout_trades,holdout_net_pnl,parameter_profitable,parameter_total,stress_3x_net_pnl
J_IDX,焦炭,real,8015,30,3.3333333333333335,0.590843799485738,16.670751396958874,0.04785333740933004,-2267.342157738095,-68020.26473214303,-6.802026473214302,6.936085723214318,-1.8604142363142973,-0.31188720892583016,2.525,864.9075892857143,5200.0,177.4097515212265,True,REJECTED,,,,,
J_IDX,焦炭,synthetic,600000,1227,6.927465362673186,5.636966935503168,8.486832585085022,0.5544862057961424,-429.46729341308657,-526956.3690178586,-10.539127380357174,10.600346787500028,-0.7477633872409407,-0.3917720552916914,3.0535859820700897,29147.440446428573,140100.0,25.805831695048475,True,REJECTED,500.0,-251000.96758928732,0.0,16.0,-859999.71026786
JM_IDX,焦煤,real,8015,33,3.0303030303030303,0.5369272089651724,15.319061673168067,0.06500334725414993,-1534.786623376622,-50647.95857142878,-5.064795857142879,5.52348550714287,-3.059946102803528,-0.6935066410036617,1.6363636363636365,830.8157142857142,7560.0,238.29590163186197,True,REJECTED,,,,,
JM_IDX,焦煤,synthetic,600000,1023,5.571847507331379,4.325259396977316,7.150863113057339,0.5576305513985051,-261.64595721617104,-267663.8142321423,-5.353276284642846,5.918131123303721,-0.751017378063931,-0.38112609194101726,2.8391984359726297,16423.457089285715,122880.0,41.28675953404346,True,REJECTED,385.0,-61692.474053570186,0.0,16.0,-531690.1090178561
CU_IDX,沪铜,real,8223,36,5.555555555555555,1.5369663767066846,18.144974107611212,0.8808268744446913,-127.77110863095231,-4599.7599107142305,-0.45997599107142306,3.283961276397206,-0.1791766917713538,-0.04704399433898168,1.6597222222222223,3151.5456249999997,7200.0,30.447932620150926,True,REJECTED,,,,,
CU_IDX,沪铜,synthetic,480000,1023,6.940371456500489,5.538691621159645,8.66423899637669,0.87775207424861,-182.14932472769186,-186338.75919642823,-4.658468979910706,7.54894710594508,-0.15057264643409293,-0.07276175949542109,3.138318670576735,40129.830625,107000.0,10.996821363369254,True,REJECTED,517.0,-142954.5208035705,0.0,16.0,-515472.6042857128
AL_IDX,沪铝,real,8015,26,7.6923076923076925,2.135463918337556,24.141947480515054,0.441223199145988,-1049.5097733516468,-27287.2541071428,-2.7287254107142798,4.619445502146483,-1.0939826173642513,-0.19852810504456148,2.0384615384615383,2558.6826785714284,11550.0,65.47969657268794,True,REJECTED,,,,,
AL_IDX,沪铝,synthetic,600000,1193,6.538139145012574,5.270214948770705,8.085069493213934,0.6485248245406748,-196.63176094180338,-234581.69080357032,-4.691633816071406,4.839235861141972,-0.5993158349440367,-0.3096889306566788,2.7598491198658843,20979.90508928572,112350.0,30.803602413583175,True,REJECTED,470.0,-107467.19513392833,0.0,16.0,-461547.1908928583
ZN_IDX,沪锌,real,8015,25,0.0,0.0,13.319649395317873,0.0,-1307.2883732142818,-32682.20933035668,-3.268220933035668,3.3770765185071037,-2.109459829649176,-0.35485702153686866,1.52,2174.1736160714286,9350.0,1.1524173616071428e+18,True,REJECTED,,,,,
ZN_IDX,沪锌,synthetic,480000,1001,5.694305694305695,4.420876645361461,7.306504068175874,0.4800858565565549,-306.7932980412447,-307100.09133928455,-7.677502283482114,8.348653123518067,-0.8272280571168489,-0.3960138763193322,2.808191808191808,17739.377053571432,78600.0,33.97321192865066,True,REJECTED,505.0,-164632.16343749862,0.0,16.0,-486228.7948660734
SN_IDX,沪锡,real,8015,39,10.256410256410257,4.061265558286986,23.57915870224483,0.2701865647171377,-1243.5469065934085,-48498.32935714314,-4.849832935714314,5.211529978887791,-1.4319721353145112,-0.4130428064474908,2.0384615384615383,2120.4722142857145,1300.0,19.050544490383587,True,REJECTED,,,,,
SN_IDX,沪锡,synthetic,480000,1098,7.741347905282331,6.303815626711705,9.473552009434902,0.6682803148841676,-328.76268735363016,-360981.43071428454,-9.024535767857113,9.024535767857103,-0.4619689393104875,-0.2303630059533806,3.0068306010928962,31313.573571428573,25160.0,7.765563658031333,True,REJECTED,560.0,-108178.4534107144,2.0,16.0,-466319.70116071554
SC_IDX,原油,real,8015,38,0.0,0.0,9.181293258383999,0.0,-2467.302593984994,-93757.49857142975,-9.375749857142976,10.345194943670892,-1.5337669146416675,-0.3664759851708957,1.9342105263157894,2086.0699999999997,7800.0,9.88607e+17,True,REJECTED,,,,,
SC_IDX,原油,synthetic,480000,1028,6.906614785992218,5.511574752975406,8.622532652657398,0.771539035312339,-536.4734269038664,-551494.6828571754,-13.787367071429383,16.69934168762237,-0.282770027343029,-0.13231458847600597,2.915612840466926,63044.68285714286,205600.0,14.424176309519689,True,REJECTED,503.0,-313553.8923214439,2.0,16.0,-1055641.9146428173
RU_IDX,橡胶,real,8015,23,8.695652173913043,2.417949540723341,26.796404298094018,1.8223052879580064,977.3078843167731,22478.08133928594,2.247808133928594,3.1960288233027643,0.9272592180591284,0.3673582199102948,4.489130434782608,1059.4186607142856,6400.0,14.974684873855434,True,REJECTED,,,,,
RU_IDX,橡胶,synthetic,600000,1074,5.865921787709497,4.611552532190307,7.434892882423491,0.5551516606158834,-341.7812514132746,-367073.06401785824,-7.341461280357164,7.402252325025188,-0.7849884580858953,-0.37555545690661035,2.7327746741154564,19321.27830357143,134500.0,33.57872715670317,True,REJECTED,422.0,-156189.47196428606,0.0,16.0,-656825.4566071444
TA_IDX,PTA,real,8015,24,8.333333333333334,2.31583278429735,25.849215201450598,0.2676805414601906,-758.9323377976194,-18214.37610714289,-1.821437610714289,2.6554490254674454,-0.8975248628517057,-0.22181236507713759,2.9479166666666665,1019.3761071428572,8140.0,137.57368314690282,True,REJECTED,,,,,
TA_IDX,PTA,synthetic,600000,1091,6.049495875343721,4.783136372437448,7.624284025179887,0.48152984199986176,-413.8028703024746,-451458.931499999,-9.029178629999981,9.069968769035816,-1.0560277488670038,-0.5315484235220077,2.810724106324473,21605.36007142857,167280.0,45.048528193818356,True,REJECTED,426.0,-217591.54901785636,0.0,16.0,-792818.4166607116
MA_IDX,甲醇,real,8015,18,22.22222222222222,9.000781913382,45.21502645230549,1.9147774388828787,1217.670843253967,21918.07517857116,2.191807517857116,1.890589526860325,0.8699607864143553,0.2673679540153539,4.111111111111111,756.9248214285715,6240.0,15.251127043354472,True,REJECTED,,,,,
MA_IDX,甲醇,synthetic,600000,1043,4.697986577181208,3.571689303209011,6.156773914148801,0.37908625241063953,-458.4950024482947,-478210.28755357186,-9.564205751071437,9.651289915202542,-1.177206205814361,-0.5468614914776332,2.419942473633749,19981.35898214286,172060.0,65.776247947303,True,REJECTED,423.0,-218393.3086428569,0.0,16.0,-810236.4056785714
SA_IDX,纯碱,real,8015,15,6.666666666666667,1.1866588606194854,29.81707755242399,0.2506577014537838,-869.1179833333349,-13036.76975000021,-1.303676975000021,2.673814633797573,-0.9336718939462751,-0.2404151752115605,3.683333333333333,557.4840357142857,9200.0,223.7520636352202,True,REJECTED,,,,,
SA_IDX,纯碱,synthetic,720000,1086,6.077348066298343,4.805288877617247,7.6590545645857295,0.5191156970570182,-366.25506777821613,-397753.0036071425,-6.6292167267857085,6.697137180181954,-1.022238455211524,-0.4972796773479195,2.5589318600368323,17252.289321428572,188360.0,47.88638363210521,True,REJECTED,380.0,-204116.44167857151,0.0,16.0,-791623.145928573
FG_IDX,玻璃,real,8015,18,11.11111111111111,3.101886845358279,32.80024486660421,0.3044904113444423,-785.0574900793658,-14131.034821428708,-1.4131034821428707,2.107724339433275,-0.7601501949199561,-0.1907672455811432,4.388888888888889,480.3205357142857,8480.0,144.83685307932927,True,REJECTED,,,,,
FG_IDX,玻璃,synthetic,840000,1138,5.272407732864675,4.117912280084967,6.727865277853015,0.4302331805914436,-463.5356998493597,-527503.6264285697,-7.53576609183671,7.5357660918367095,-1.2679696604515165,-0.6365146067579815,2.633567662565905,17929.340714285714,235840.0,63.70990462761848,True,REJECTED,498.0,-267683.71257142816,0.0,16.0,-1025343.8545714269
LC_IDX,碳酸锂,real,8015,25,0.0,0.0,13.319649395317873,0.0,-1086.60321,-27165.080250000115,-2.7165080250000115,3.0562763167805853,-1.8697596550945317,-0.3177718082442608,1.39,611.5088214285715,7700.0,8.311508821428572e+17,True,REJECTED,,,,,
LC_IDX,碳酸锂,synthetic,840000,1182,5.752961082910321,4.563248104752678,7.229355561706654,0.43710967957092667,-379.3562903372008,-448399.1351785704,-6.405701931122434,6.449902786696349,-1.2044500356841052,-0.6173251578019754,2.669839255499154,16549.13517857143,189000.0,59.031557823672166,True,REJECTED,515.0,-123078.28410714387,0.0,16.0,-844202.6918750008
SI_IDX,工业硅,real,8015,20,0.0,0.0,16.113012549493323,0.0,-2384.9979419642823,-47699.958839286,-4.7699958839286,4.925189349597567,-3.651971669881816,-0.6277727912941036,1.5625,667.8159821428571,7100.0,7.767815982142857e+17,True,REJECTED,,,,,
SI_IDX,工业硅,synthetic,720000,1193,5.699916177703269,4.520941790167182,7.163277742308962,0.5345426368454747,-273.12968787420675,-325843.71763392957,-5.430728627232159,5.677849380231119,-0.8035809623968005,-0.4215692376815604,2.8363369656328583,20417.824776785717,179950.0,53.54466238837749,True,REJECTED,391.0,-73294.99705357291,0.0,16.0,-664142.5601785731
CF_IDX,棉花,real,8015,15,6.666666666666667,1.1866588606194854,29.81707755242399,0.08707028643316589,-521.5776666666683,-7823.66500000027,-0.782366500000027,1.3548029753496114,-0.5089315492776378,-0.15081038767260005,4.516666666666667,1116.5221428571429,7700.0,1181.5563151399606,True,REJECTED,,,,,
CF_IDX,棉花,synthetic,600000,1111,4.59045904590459,3.5085141225540304,5.985354782230292,0.39501691048625476,-367.6515776890189,-408460.9028124999,-8.16921805625,8.249150869302174,-1.1846230636572768,-0.5515895595346801,2.407065706570657,18824.29566964286,138200.0,58.876760802491916,True,REJECTED,442.0,-182579.60165178578,0.0,16.0,-683241.6281696436
SR_IDX,白糖,real,8015,17,5.882352941176471,1.046013064516424,26.9825452035628,0.1450592881009394,-1104.0298382352858,-18768.50724999956,-1.8768507249999558,1.9793111322745482,-1.157805709567989,-0.2788792926615297,2.3088235294117645,2090.6501071428575,7560.0,303.05209765102194,True,REJECTED,,,,,
SR_IDX,白糖,synthetic,600000,1239,5.891848264729621,4.711961138550071,7.344410325037886,0.6019511024318696,-241.59343154041295,-299334.2616785711,-5.986685233571422,6.441617530718652,-0.690206257956267,-0.39199550343146905,3.0494350282485874,22913.547392857145,83200.0,23.441727638869068,True,REJECTED,499.0,-191897.63649999874,0.0,16.0,-491334.46748214273
C_IDX,玉米,real,8015,5,20.0,3.6223160969787447,62.44717358814613,2.300996641660829,661.2740857142987,3306.3704285714775,0.33063704285714773,1.0488996182253987,0.36207739144149836,0.05083808103614404,2.85,507.9152857142857,4440.0,84.61180074625244,True,REJECTED,,,,,
C_IDX,玉米,synthetic,720000,1163,5.674978503869304,4.485379144245968,7.156440962270633,0.42403827878219524,-434.4733175439134,-505292.4683035696,-8.421541138392826,8.499061056252126,-1.1491252444749829,-0.5924814447880581,2.6951848667239897,20481.396875000002,173780.0,52.21944362960528,True,REJECTED,405.0,-201151.6912857131,0.0,16.0,-857357.5209821434
M_IDX,豆粕,real,8015,16,0.0,0.0,19.361341827271993,0.0,-2005.2598303571435,-32084.15728571464,-3.2084157285714636,3.374279228571465,-3.198890009768944,-0.41489067059162255,1.0,1118.4430000000002,7480.0,8.598443e+17,True,REJECTED,,,,,
M_IDX,豆粕,synthetic,600000,1095,5.570776255707763,4.361111894472104,7.091093773751597,0.5223490874669716,-307.0491251467708,-336218.7920357147,-6.724375840714294,6.932210148134649,-0.8008053689468554,-0.40930531022701055,2.7015981735159817,20470.22060714286,139300.0,43.453385936146304,True,REJECTED,437.0,-140341.99357142835,0.0,16.0,-589442.5482857128
Y_IDX,豆油,real,8015,16,6.25,1.1119057308331208,28.32926836802987,0.9948434331664201,-3.4419866071481238,-55.07178571424447,-0.005507178571424447,1.9160352603530075,0.006301607076401197,0.0012977181394490318,2.5625,1362.214642857143,6560.0,74.56299763257461,True,REJECTED,,,,,
Y_IDX,豆油,synthetic,600000,1077,6.035283194057567,4.763240261813497,7.619850840527493,0.651161430354656,-181.30168795596236,-195261.91792857135,-3.9052383585714265,4.907906851582712,-0.526495172278602,-0.27077578372988925,2.884401114206128,18397.632214285713,101000.0,32.75774456965833,True,REJECTED,441.0,-92405.9124642855,0.0,16.0,-414134.7008571442
P_IDX,棕榈油,real,8015,25,4.0,0.7096050386699165,19.544472405022525,0.37387958542334804,-574.5368214285751,-14363.420535714482,-1.4363420535714482,2.402875745727273,-0.7805674726286086,-0.21322051200722014,1.98,1378.4205357142857,6160.0,87.89184817354518,True,REJECTED,,,,,
P_IDX,棕榈油,synthetic,600000,1185,5.485232067510548,4.326788444819759,6.931364028983311,0.4442031608172427,-315.50464734779973,-373873.007107144,-7.47746014214288,7.6605744155884254,-1.0043183907454287,-0.49942723133598954,2.5105485232067513,19448.00710714286,108520.0,42.82641524201257,True,REJECTED,481.0,-124218.13021428604,0.0,16.0,-602945.4261428574
