symbol,name,track,bars,trade_count,win_rate_pct,win_rate_ci95_low,win_rate_ci95_high,profit_factor,expectancy,net_pnl,return_pct,max_drawdown_pct,sharpe,sortino,avg_holding_hours,fees,slippage,cost_to_gross_pct,ledger_reconciled,status,holdout_trades,holdout_net_pnl,parameter_profitable,parameter_total,stress_3x_net_pnl
FG_IDX,玻璃,synthetic,240000,1011,68.74381800197824,65.82003350201579,71.52569611726668,1.8980862566131353,129.93583690829436,131365.13111428428,2.189418851904738,0.1557694298755576,2.5696923644258916,0.5615457728195155,0.12314540059347182,16296.58317142857,221080.0,85.4987718760718,True,REJECTED,331.0,48610.605899999035,16.0,16.0,-344109.7949285725
LC_IDX,碳酸锂,real,8015,83,56.626506024096386,45.90573282760806,66.7610075364571,0.5275321039252823,-240.51539087779705,-19962.77744285774,-1.996277744285774,2.5709617988866214,-1.764212362412669,-0.2610306964443607,0.1897590361445783,1823.0631571428573,20600.0,100.59986186386607,True,REJECTED,,,,,
LC_IDX,碳酸锂,synthetic,240000,1022,70.25440313111547,67.38006482652527,72.9770429374804,2.039253824577121,120.73703594143137,123393.25073214294,2.056554178869049,0.20331414127911138,2.91305968898314,0.6841272773457878,0.12548923679060667,14075.677839285714,173200.0,77.34643797009969,True,REJECTED,325.0,36253.836553572095,16.0,16.0,-250358.07494642877
CF_IDX,棉花,real,8015,35,28.571428571428573,16.326363398295566,45.05524806982108,0.3398181022052275,-312.50475000000006,-10937.666250000359,-1.093766625000036,1.1760986250000307,-1.6947532775047556,-0.18275366342322363,0.2357142857142857,2772.66625,19250.0,391.1671101325815,True,REJECTED,,,,,
CF_IDX,棉花,synthetic,200000,1051,77.25975261655566,74.62901689643033,79.6919351782698,3.583494656257347,209.224599726451,219895.0543125011,4.397901086250022,0.10938219583241841,5.1580070940757645,1.2280119540625982,0.11393910561370124,16898.695687500003,128850.0,47.78482739565489,True,REJECTED,418.0,86219.43500000203,16.0,16.0,-71352.37456249841
SR_IDX,白糖,real,8015,50,44.0,31.161987210235342,57.69421319985648,0.49064322627401546,-243.7730088571476,-12188.650442857412,-1.2188650442857412,1.2828004442857346,-1.5258016728876314,-0.2123327513421644,0.225,5931.221871428572,21480.0,233.46890766240097,True,REJECTED,,,,,
SR_IDX,白糖,synthetic,200000,1207,79.37033968516984,76.9960263978342,81.55828822102265,3.5686973274024187,240.27848154219424,290016.1272214245,5.800322544428489,0.1444391216064654,5.512055839353249,1.3252858844642035,0.11764705882352941,21587.87277857143,73860.0,23.689032471554334,True,REJECTED,514.0,114957.05812499835,16.0,16.0,99560.39366428426
C_IDX,玉米,real,8015,15,26.666666666666668,10.89727610318281,51.95088965768675,0.14061006094519213,-458.28161333332895,-6874.224199999939,-0.6874224199999939,0.6874224199999939,-1.926399336562111,-0.14940432704220719,0.26666666666666666,1462.2242,12860.0,1273.3876809983053,True,REJECTED,,,,,
C_IDX,玉米,synthetic,200000,1036,74.61389961389962,71.87607037329067,77.16986123783164,2.526360630385258,199.52707542057377,206710.05013571482,4.134201002714296,0.1483040601606984,3.787929287079823,0.8427630164017117,0.11293436293436293,18936.80700714286,166520.0,54.20545532064076,True,REJECTED,402.0,97503.82080000232,16.0,16.0,-164154.11155714386
M_IDX,豆粕,real,8015,44,47.72727272727273,33.75475794427176,62.0647798638283,0.5564829685616854,-189.7225477272712,-8347.79209999973,-0.8347792099999729,1.4741179479485838,-1.1674785558284881,-0.13065511316949932,0.17613636363636365,3149.7921000000006,21220.0,232.66905417513794,True,REJECTED,,,,,
M_IDX,豆粕,synthetic,200000,1088,77.6654411764706,75.09571872376692,80.04048418332141,2.832355622461822,240.02208378742156,261144.02716071566,5.222880543214313,0.19319304323446054,4.518204395936441,1.0653455254805047,0.1174172794117647,20000.32998214286,135220.0,38.45302312179274,True,REJECTED,472.0,111401.02770000184,16.0,16.0,-48576.524803570355
Y_IDX,豆油,real,8015,61,54.09836065573771,41.72382993581416,65.98726911171089,1.1839294817308896,58.07609508197029,3542.641800000216,0.3542641800000216,0.49209952008590735,0.40642270170858585,0.07601872854820116,0.19672131147540983,4941.358200000001,24040.0,127.09164583230012,True,INSUFFICIENT_REAL_SAMPLE,,,,,
Y_IDX,豆油,synthetic,200000,1202,77.45424292845257,75.0064940455444,79.72706299876391,3.3848391531154456,216.47915207392413,260207.94079285522,5.204158815857104,0.1009867782338264,5.439670255846881,1.4392823241915247,0.11855241264559069,19121.059207142862,100960.0,32.51434588551771,True,INSUFFICIENT_REAL_SAMPLE,472.0,122674.08550714189,16.0,16.0,20285.834378571715
P_IDX,棕榈油,real,8015,83,60.24096385542169,49.48463779413774,70.0912336775993,0.7200935441636305,-129.4764811531837,-10746.547935714712,-1.0746547935714712,1.3548569044599446,-0.9676815465037759,-0.15822441603937357,0.20481927710843373,4868.690792857143,21640.0,95.88337162035975,True,REJECTED,,,,,
P_IDX,棕榈油,synthetic,200000,1186,79.25801011804384,76.85773829337877,81.46935331276443,4.310126595182146,259.8670398940012,308202.3093142831,6.1640461862856615,0.08822580441522541,6.3430629910680025,1.6499937540553888,0.11066610455311973,19963.404971428572,98760.0,29.583873206032784,True,REJECTED,485.0,127355.56685714284,16.0,16.0,71075.52337142755
