symbol,timeframe,track,entry_time,exit_time,side,lots,entry_price,exit_price,entry_fee,exit_fee,slippage_cost,gross_pnl,net_pnl,exit_reason,holding_bars,regime
SC_IDX,30m,real,2025-02-28 00:00:00,2025-02-28 00:30:00,SHORT,1,544.0,543.4,27.200000000000003,27.17,200.0,600.0000000000227,545.6300000000227,take_profit_sma5,1,REAL_HISTORY
SC_IDX,30m,real,2025-03-06 10:30:00,2025-03-06 11:00:00,SHORT,1,510.29999999999995,510.48,25.514999999999997,25.524,200.0,-180.00000000006366,-231.03900000006365,take_profit_sma5,1,REAL_HISTORY
SC_IDX,30m,real,2025-03-12 22:00:00,2025-03-12 23:00:00,SHORT,1,521.9,522.5799999999999,26.095000000000002,26.128999999999998,200.0,-679.99999999995,-732.22399999995,take_profit_sma5,2,REAL_HISTORY
SC_IDX,30m,real,2025-03-13 02:00:00,2025-03-13 02:00:00,SHORT,1,524.5,524.7,26.225,26.235000000000003,200.0,-200.00000000004547,-252.46000000004548,take_profit_sma5,0,REAL_HISTORY
SC_IDX,30m,real,2025-03-14 02:00:00,2025-03-14 02:00:00,LONG,1,516.3000000000001,516.92,25.815000000000005,25.846,200.0,619.9999999998909,568.3389999998908,take_profit_sma5,0,REAL_HISTORY
SC_IDX,30m,real,2025-04-07 22:00:00,2025-04-07 22:00:00,LONG,1,481.90000000000003,492.84000000000003,24.095000000000002,24.642000000000003,200.0,10939.999999999998,10891.262999999999,take_profit_sma5,0,REAL_HISTORY
SC_IDX,30m,real,2025-04-08 00:00:00,2025-04-08 00:30:00,LONG,1,479.6,479.5,23.98,23.975,200.0,-100.00000000002274,-147.95500000002275,take_profit_sma5,1,REAL_HISTORY
SC_IDX,30m,real,2025-04-17 10:30:00,2025-04-17 14:00:00,SHORT,1,482.9,484.22,24.145,24.211000000000002,200.0,-1320.00000000005,-1368.35600000005,take_profit_sma5,3,REAL_HISTORY
SC_IDX,30m,real,2025-04-22 10:00:00,2025-04-22 10:30:00,SHORT,1,493.29999999999995,491.76,24.665,24.588,200.0,1539.9999999999636,1490.7469999999637,take_profit_sma5,1,REAL_HISTORY
SC_IDX,30m,real,2025-04-22 23:00:00,2025-04-22 23:00:00,SHORT,1,495.4,495.6,24.77,24.78,200.0,-200.00000000004547,-249.5500000000455,take_profit_sma5,0,REAL_HISTORY
SC_IDX,30m,real,2025-05-08 23:00:00,2025-05-09 00:00:00,SHORT,1,467.29999999999995,468.6600000000001,23.365,23.433000000000003,200.0,-1360.0000000001273,-1406.7980000001273,take_profit_sma5,2,REAL_HISTORY
SC_IDX,30m,real,2025-05-20 00:30:00,2025-05-20 00:30:00,SHORT,1,467.2,465.90000000000003,23.36,23.295000000000005,200.0,1299.9999999999545,1253.3449999999546,take_profit_sma5,0,REAL_HISTORY
SC_IDX,30m,real,2025-05-21 01:30:00,2025-05-21 01:30:00,SHORT,1,470.5,468.20000000000005,23.525000000000002,23.410000000000004,200.0,2299.9999999999545,2253.0649999999546,take_profit_sma5,0,REAL_HISTORY
SC_IDX,30m,real,2025-05-22 02:00:00,2025-05-22 10:30:00,LONG,1,463.0,460.5,23.150000000000002,23.025000000000002,200.0,-2500.0,-2546.175,take_profit_sma5,4,REAL_HISTORY
SC_IDX,30m,real,2025-05-22 21:30:00,2025-05-22 22:00:00,LONG,1,454.70000000000005,455.56,22.735000000000003,22.778000000000002,200.0,859.9999999999568,814.4869999999568,take_profit_sma5,1,REAL_HISTORY
SC_IDX,30m,real,2025-05-28 22:00:00,2025-05-28 22:30:00,SHORT,1,458.9,457.6,22.945,22.880000000000003,200.0,1299.9999999999545,1254.1749999999545,take_profit_sma5,1,REAL_HISTORY
SC_IDX,30m,real,2025-05-30 10:00:00,2025-05-30 11:00:00,LONG,1,449.5,448.9,22.475,22.445,200.0,-600.0000000000227,-644.9200000000228,take_profit_sma5,2,REAL_HISTORY
SC_IDX,30m,real,2025-06-20 22:00:00,2025-06-20 22:00:00,LONG,1,561.2,562.9,28.060000000000002,28.145,200.0,1699.9999999999318,1643.7949999999319,take_profit_sma5,0,REAL_HISTORY
SC_IDX,30m,real,2025-06-24 22:00:00,2025-06-24 23:00:00,LONG,1,512.2,511.0,25.610000000000003,25.55,200.0,-1200.0000000000455,-1251.1600000000453,take_profit_sma5,2,REAL_HISTORY
SC_IDX,30m,real,2025-06-25 00:30:00,2025-06-25 01:30:00,LONG,1,506.5,504.0,25.325000000000003,25.200000000000003,200.0,-2500.0,-2550.5249999999996,take_profit_sma5,2,REAL_HISTORY
SC_IDX,30m,real,2025-06-30 22:00:00,2025-06-30 22:00:00,SHORT,1,498.59999999999997,497.88000000000005,24.93,24.894000000000005,200.0,719.9999999999136,670.1759999999136,take_profit_sma5,0,REAL_HISTORY
SC_IDX,30m,real,2025-07-02 10:30:00,2025-07-02 10:30:00,SHORT,1,498.7,498.70000000000005,24.935000000000002,24.935000000000006,200.0,-5.6843418860808015e-11,-49.87000000005685,take_profit_sma5,0,REAL_HISTORY
SC_IDX,30m,real,2025-07-04 21:00:00,2025-07-04 21:30:00,LONG,1,501.70000000000005,503.3599999999999,25.085000000000004,25.167999999999996,200.0,1659.9999999998545,1609.7469999998546,take_profit_sma5,1,REAL_HISTORY
SC_IDX,30m,real,2025-07-07 22:00:00,2025-07-07 23:30:00,SHORT,1,508.7,510.03999999999996,25.435000000000002,25.502,200.0,-1339.999999999975,-1390.936999999975,take_profit_sma5,3,REAL_HISTORY
SC_IDX,30m,real,2025-07-11 13:30:00,2025-07-11 13:30:00,LONG,1,512.9,513.5,25.645,25.675,200.0,600.0000000000227,548.6800000000228,take_profit_sma5,0,REAL_HISTORY
SC_IDX,30m,real,2025-07-15 00:00:00,2025-07-15 01:00:00,LONG,1,521.0,521.1,26.05,26.055,200.0,100.00000000002274,47.89500000002274,take_profit_sma5,2,REAL_HISTORY
SC_IDX,30m,real,2025-07-24 02:00:00,2025-07-24 09:00:00,SHORT,1,505.29999999999995,505.3200000000001,25.264999999999997,25.266000000000005,200.0,-20.00000000015234,-70.53100000015235,take_profit_sma5,1,REAL_HISTORY
SC_IDX,30m,real,2025-07-30 10:30:00,2025-07-30 10:30:00,SHORT,1,528.1999999999999,528.0600000000001,26.409999999999997,26.403000000000006,200.0,139.99999999987267,87.18699999987267,take_profit_sma5,0,REAL_HISTORY
SC_IDX,30m,real,2025-08-11 22:00:00,2025-08-11 22:30:00,SHORT,1,494.7,493.2200000000001,24.735,24.661000000000005,200.0,1479.9999999999045,1430.6039999999045,take_profit_sma5,1,REAL_HISTORY
SC_IDX,30m,real,2025-08-13 23:30:00,2025-08-14 00:30:00,LONG,1,483.20000000000005,481.72,24.160000000000004,24.086000000000002,200.0,-1480.0000000000182,-1528.2460000000183,take_profit_sma5,2,REAL_HISTORY
SC_IDX,30m,real,2025-08-22 01:30:00,2025-08-22 09:00:00,SHORT,1,492.59999999999997,492.6,24.63,24.630000000000003,200.0,-5.6843418860808015e-11,-49.26000000005685,take_profit_sma5,2,REAL_HISTORY
SC_IDX,30m,real,2025-08-26 00:30:00,2025-08-26 01:00:00,SHORT,1,500.0,499.86000000000007,25.0,24.993000000000006,200.0,139.9999999999295,90.0069999999295,take_profit_sma5,1,REAL_HISTORY
SC_IDX,30m,real,2025-08-26 22:00:00,2025-08-26 22:30:00,LONG,1,491.70000000000005,492.79999999999995,24.585000000000004,24.639999999999997,200.0,1099.999999999909,1050.774999999909,take_profit_sma5,1,REAL_HISTORY
SC_IDX,30m,real,2025-09-17 02:00:00,2025-09-17 02:00:00,SHORT,1,501.9,501.6,25.095000000000002,25.080000000000002,200.0,299.9999999999545,249.82499999995449,take_profit_sma5,0,REAL_HISTORY
SC_IDX,30m,real,2025-09-19 00:00:00,2025-09-19 01:00:00,LONG,1,491.3,490.46000000000004,24.565,24.523000000000003,200.0,-839.999999999975,-889.0879999999751,take_profit_sma5,2,REAL_HISTORY
SC_IDX,30m,real,2025-09-24 22:00:00,2025-09-24 22:30:00,SHORT,1,488.0,487.1200000000001,24.400000000000002,24.35600000000001,200.0,879.9999999998818,831.2439999998818,take_profit_sma5,1,REAL_HISTORY
SC_IDX,30m,real,2025-09-24 23:30:00,2025-09-25 00:00:00,SHORT,1,488.59999999999997,488.68000000000006,24.43,24.434000000000005,200.0,-80.00000000009777,-128.86400000009778,take_profit_sma5,1,REAL_HISTORY
SC_IDX,30m,real,2025-09-26 23:30:00,2025-09-27 00:00:00,SHORT,1,498.2,497.3400000000001,24.91,24.867000000000008,200.0,859.9999999999,810.2229999999,take_profit_sma5,1,REAL_HISTORY
SC_IDX,30m,real,2025-09-30 10:00:00,2025-09-30 10:30:00,LONG,1,478.5,478.46000000000004,23.925,23.923000000000005,200.0,-39.99999999996362,-87.84799999996362,take_profit_sma5,1,REAL_HISTORY
SC_IDX,30m,real,2025-10-09 13:30:00,2025-10-09 13:30:00,LONG,1,467.8,468.06,23.39,23.403000000000002,200.0,259.9999999999909,213.20699999999093,take_profit_sma5,0,REAL_HISTORY
SC_IDX,30m,real,2025-10-11 00:30:00,2025-10-11 01:00:00,LONG,1,446.20000000000005,446.76,22.310000000000002,22.338,200.0,559.9999999999454,515.3519999999455,take_profit_sma5,1,REAL_HISTORY
SC_IDX,30m,real,2025-10-22 00:00:00,2025-10-22 00:30:00,SHORT,1,439.59999999999997,439.1400000000001,21.979999999999997,21.957000000000008,200.0,459.99999999986585,416.06299999986584,take_profit_sma5,1,REAL_HISTORY
SC_IDX,30m,real,2025-10-22 22:30:00,2025-10-22 22:30:00,SHORT,1,449.29999999999995,448.58000000000004,22.465,22.429000000000006,200.0,719.9999999999136,675.1059999999136,take_profit_sma5,0,REAL_HISTORY
SC_IDX,30m,real,2025-10-23 00:30:00,2025-10-23 00:30:00,SHORT,1,449.7,449.42,22.485,22.471,200.0,279.9999999999727,235.0439999999727,take_profit_sma5,0,REAL_HISTORY
SC_IDX,30m,real,2025-10-23 11:00:00,2025-10-23 11:00:00,SHORT,1,457.2,457.24000000000007,22.86,22.862000000000005,200.0,-40.00000000007731,-85.72200000007732,take_profit_sma5,0,REAL_HISTORY
SC_IDX,30m,real,2025-10-23 22:00:00,2025-10-23 22:00:00,SHORT,1,464.0,463.38000000000005,23.200000000000003,23.169000000000004,200.0,619.9999999999477,573.6309999999477,take_profit_sma5,0,REAL_HISTORY
SC_IDX,30m,real,2025-10-28 14:30:00,2025-10-28 14:30:00,LONG,1,464.8,464.66,23.240000000000002,23.233,200.0,-139.99999999998636,-186.47299999998637,take_profit_sma5,0,REAL_HISTORY
SC_IDX,30m,real,2025-10-29 23:30:00,2025-10-30 00:00:00,SHORT,1,464.9,464.68000000000006,23.245,23.234000000000005,200.0,219.9999999999136,173.52099999991358,take_profit_sma5,1,REAL_HISTORY
SC_IDX,30m,real,2025-11-07 01:30:00,2025-11-07 01:30:00,LONG,1,454.20000000000005,454.4200000000001,22.710000000000004,22.721000000000004,200.0,220.00000000002728,174.56900000002727,take_profit_sma5,0,REAL_HISTORY
SC_IDX,30m,real,2025-11-12 23:30:00,2025-11-13 00:30:00,LONG,1,455.3,450.5214285714286,22.765,22.52607142857143,200.0,-4778.571428571411,-4823.862499999983,stop,2,REAL_HISTORY
SC_IDX,30m,real,2025-11-15 00:30:00,2025-11-15 01:00:00,SHORT,1,463.7,463.58000000000004,23.185000000000002,23.179000000000006,200.0,119.9999999999477,73.6359999999477,take_profit_sma5,1,REAL_HISTORY
SC_IDX,30m,real,2025-11-18 14:00:00,2025-11-18 21:00:00,LONG,1,459.20000000000005,461.7,22.960000000000004,23.085,200.0,2499.999999999943,2453.954999999943,take_profit_sma5,2,REAL_HISTORY
SC_IDX,30m,real,2025-11-19 22:00:00,2025-11-19 23:00:00,LONG,1,455.40000000000003,454.54,22.770000000000003,22.727,200.0,-860.0000000000136,-905.4970000000136,take_profit_sma5,2,REAL_HISTORY
SC_IDX,30m,real,2025-12-06 00:00:00,2025-12-06 00:00:00,SHORT,1,458.0,456.86000000000007,22.900000000000002,22.843000000000004,200.0,1139.9999999999295,1094.2569999999293,take_profit_sma5,0,REAL_HISTORY
SC_IDX,30m,real,2025-12-09 10:30:00,2025-12-09 10:30:00,LONG,1,446.90000000000003,447.0,22.345000000000002,22.35,200.0,99.9999999999659,55.304999999965894,take_profit_sma5,0,REAL_HISTORY
SC_IDX,30m,real,2025-12-16 10:30:00,2025-12-16 13:30:00,LONG,1,428.70000000000005,428.09999999999997,21.435000000000002,21.404999999999998,200.0,-600.0000000000796,-642.8400000000795,take_profit_sma5,2,REAL_HISTORY
SC_IDX,30m,real,2025-12-18 01:00:00,2025-12-18 01:00:00,SHORT,1,427.5,427.68000000000006,21.375,21.384000000000004,200.0,-180.00000000006366,-222.75900000006368,take_profit_sma5,0,REAL_HISTORY
SC_IDX,30m,real,2025-12-29 22:00:00,2025-12-29 22:30:00,SHORT,1,439.79999999999995,438.8400000000001,21.99,21.942000000000007,200.0,959.9999999998658,916.0679999998658,take_profit_sma5,1,REAL_HISTORY
SC_IDX,30m,real,2026-01-10 00:30:00,2026-01-10 00:30:00,SHORT,1,438.59999999999997,438.76000000000005,21.93,21.938000000000002,200.0,-160.00000000008185,-203.86800000008185,take_profit_sma5,0,REAL_HISTORY
SC_IDX,30m,real,2026-01-15 10:00:00,2026-01-15 11:00:00,LONG,1,444.70000000000005,443.81999999999994,22.235000000000003,22.191,200.0,-880.0000000001091,-924.4260000001092,take_profit_sma5,2,REAL_HISTORY
SC_IDX,30m,real,2026-01-16 01:30:00,2026-01-16 01:30:00,LONG,1,439.3,439.56,21.965,21.978,200.0,259.9999999999909,216.0569999999909,take_profit_sma5,0,REAL_HISTORY
SC_IDX,30m,real,2026-01-22 22:00:00,2026-01-22 22:30:00,LONG,1,440.3,441.79999999999995,22.015,22.09,200.0,1499.9999999999432,1455.8949999999431,take_profit_sma5,1,REAL_HISTORY
SC_IDX,30m,real,2026-01-28 14:00:00,2026-01-28 14:30:00,SHORT,1,461.4,460.96000000000004,23.07,23.048000000000005,200.0,439.9999999999409,393.8819999999409,take_profit_sma5,1,REAL_HISTORY
SC_IDX,30m,real,2026-01-29 13:30:00,2026-01-29 14:00:00,SHORT,1,472.29999999999995,471.44000000000005,23.615,23.572000000000003,200.0,859.9999999999,812.8129999999,take_profit_sma5,1,REAL_HISTORY
SC_IDX,30m,real,2026-02-12 23:30:00,2026-02-12 23:30:00,LONG,1,471.0,470.9200000000001,23.55,23.546000000000003,200.0,-79.99999999992724,-127.09599999992724,take_profit_sma5,0,REAL_HISTORY
SC_IDX,30m,real,2026-02-27 00:30:00,2026-02-27 01:00:00,SHORT,1,493.4,491.40000000000003,24.67,24.570000000000004,200.0,1999.9999999999432,1950.7599999999431,take_profit_sma5,1,REAL_HISTORY
SC_IDX,30m,real,2026-03-06 10:00:00,2026-03-06 11:00:00,LONG,1,643.2,643.34,32.160000000000004,32.167,200.0,139.99999999998636,75.67299999998636,take_profit_sma5,2,REAL_HISTORY
SC_IDX,30m,real,2026-03-11 21:00:00,2026-03-11 22:00:00,SHORT,1,688.6999999999999,672.2600000000001,34.434999999999995,33.61300000000001,200.0,16439.999999999825,16371.951999999825,take_profit_sma5,2,REAL_HISTORY
SC_IDX,30m,real,2026-03-18 14:30:00,2026-03-18 14:30:00,LONG,1,729.5,735.3800000000001,36.475,36.769000000000005,200.0,5880.000000000109,5806.7560000001085,take_profit_sma5,0,REAL_HISTORY
SC_IDX,30m,real,2026-03-20 02:00:00,2026-03-20 02:00:00,LONG,1,782.9,782.6999999999999,39.145,39.135,200.0,-200.00000000004547,-278.2800000000455,take_profit_sma5,0,REAL_HISTORY
SC_IDX,30m,real,2026-03-25 10:00:00,2026-03-25 10:30:00,LONG,1,700.1,710.6,35.005,35.53,200.0,10500.0,10429.465,take_profit_sma5,1,REAL_HISTORY
SC_IDX,30m,real,2026-03-30 10:00:00,2026-03-30 10:30:00,SHORT,1,779.4,775.3000000000001,38.97,38.76500000000001,200.0,4099.999999999909,4022.2649999999094,take_profit_sma5,1,REAL_HISTORY
SC_IDX,30m,real,2026-03-31 10:30:00,2026-03-31 10:30:00,LONG,1,738.1,743.2199999999999,36.905,37.160999999999994,200.0,5119.999999999891,5045.933999999891,take_profit_sma5,0,REAL_HISTORY
SC_IDX,30m,real,2026-03-31 22:30:00,2026-03-31 22:30:00,LONG,1,732.1,736.6,36.605000000000004,36.83,200.0,4500.0,4426.5650000000005,take_profit_sma5,0,REAL_HISTORY
SC_IDX,30m,real,2026-04-02 14:30:00,2026-04-02 21:00:00,SHORT,1,724.9,760.1,36.245000000000005,38.005,200.0,-35200.000000000044,-35274.250000000044,stop,1,REAL_HISTORY
SC_IDX,30m,real,2026-04-13 10:00:00,2026-04-13 11:00:00,SHORT,1,658.1,657.0,32.905,32.85,200.0,1100.0000000000227,1034.2450000000229,take_profit_sma5,2,REAL_HISTORY
SC_IDX,30m,real,2026-04-17 01:30:00,2026-04-17 02:00:00,SHORT,1,642.1,641.1800000000001,32.105000000000004,32.059000000000005,200.0,919.9999999999591,855.8359999999591,take_profit_sma5,1,REAL_HISTORY
SC_IDX,30m,real,2026-04-22 00:00:00,2026-04-22 00:30:00,SHORT,1,631.8,631.1,31.59,31.555000000000003,200.0,699.9999999999318,636.8549999999318,take_profit_sma5,1,REAL_HISTORY
SC_IDX,30m,real,2026-04-24 10:00:00,2026-04-24 10:00:00,SHORT,1,653.5,651.7600000000001,32.675000000000004,32.58800000000001,200.0,1739.9999999998954,1674.7369999998955,take_profit_sma5,0,REAL_HISTORY
SC_IDX,30m,real,2026-05-07 10:00:00,2026-05-07 10:30:00,LONG,1,628.9,630.4,31.445,31.520000000000003,200.0,1500.0,1437.035,take_profit_sma5,1,REAL_HISTORY
SC_IDX,30m,real,2026-05-11 10:00:00,2026-05-11 13:30:00,SHORT,1,638.9,640.3000000000001,31.945,32.01500000000001,200.0,-1400.000000000091,-1463.960000000091,take_profit_sma5,3,REAL_HISTORY
SC_IDX,30m,real,2026-05-15 10:00:00,2026-05-15 10:30:00,SHORT,1,635.3,646.7571428571429,31.765,32.337857142857146,200.0,-11457.142857142913,-11521.24571428577,stop,1,REAL_HISTORY
SC_IDX,30m,real,2026-05-18 22:00:00,2026-05-18 22:00:00,LONG,1,663.5,671.7800000000001,33.175000000000004,33.589000000000006,200.0,8280.000000000087,8213.236000000088,take_profit_sma5,0,REAL_HISTORY
SC_IDX,30m,real,2026-05-26 00:00:00,2026-05-26 00:00:00,LONG,1,605.4,605.96,30.270000000000003,30.298000000000002,200.0,560.0000000000591,499.43200000005913,take_profit_sma5,0,REAL_HISTORY
SC_IDX,30m,real,2026-05-26 01:30:00,2026-05-26 02:00:00,LONG,1,599.1,601.32,29.955000000000002,30.066000000000003,200.0,2220.0000000000273,2159.9790000000276,take_profit_sma5,1,REAL_HISTORY
SC_IDX,30m,real,2026-05-27 22:00:00,2026-05-27 22:30:00,LONG,1,591.8000000000001,594.16,29.590000000000007,29.708000000000002,200.0,2359.9999999999,2300.7019999998997,take_profit_sma5,1,REAL_HISTORY
SC_IDX,30m,real,2026-06-01 22:30:00,2026-06-01 23:00:00,SHORT,1,616.6,615.34,30.830000000000002,30.767000000000003,200.0,1259.999999999991,1198.402999999991,take_profit_sma5,1,REAL_HISTORY
SC_IDX,30m,real,2026-06-08 13:30:00,2026-06-08 21:00:00,SHORT,1,608.1999999999999,591.8000000000001,30.409999999999997,29.590000000000007,200.0,16399.99999999986,16339.999999999862,take_profit_sma5,3,REAL_HISTORY
SC_IDX,30m,real,2026-06-08 22:00:00,2026-06-08 23:00:00,LONG,1,588.9,591.0,29.445,29.55,200.0,2100.0000000000227,2041.0050000000226,take_profit_sma5,2,REAL_HISTORY
SC_IDX,30m,real,2026-06-12 14:30:00,2026-06-12 21:00:00,LONG,1,551.8000000000001,555.6,27.590000000000007,27.78,200.0,3799.9999999999545,3744.629999999954,take_profit_sma5,1,REAL_HISTORY
SC_IDX,30m,real,2026-06-24 23:30:00,2026-06-24 23:30:00,LONG,1,470.0,470.29999999999995,23.5,23.514999999999997,200.0,299.9999999999545,252.98499999995454,take_profit_sma5,0,REAL_HISTORY
SC_IDX,30m,real,2026-06-25 10:00:00,2026-06-25 10:30:00,LONG,1,465.1,465.4000000000001,23.255000000000003,23.270000000000007,200.0,300.0000000000682,253.4750000000682,take_profit_sma5,1,REAL_HISTORY
SC_IDX,30m,real,2026-06-26 01:00:00,2026-06-26 01:00:00,SHORT,1,476.9,476.6800000000001,23.845000000000002,23.834000000000007,200.0,219.99999999985675,172.32099999985675,take_profit_sma5,0,REAL_HISTORY
SC_IDX,30m,real,2026-07-01 10:30:00,2026-07-01 10:30:00,LONG,1,453.40000000000003,454.56,22.670000000000005,22.728,200.0,1159.9999999999682,1114.601999999968,take_profit_sma5,0,REAL_HISTORY
SC_IDX,30m,real,2026-07-02 10:00:00,2026-07-02 10:30:00,LONG,1,437.70000000000005,438.68,21.885000000000005,21.934,200.0,979.9999999999613,936.1809999999614,take_profit_sma5,1,REAL_HISTORY
SC_IDX,30m,real,2026-07-08 14:30:00,2026-07-08 21:00:00,SHORT,1,466.09999999999997,474.25357142857143,23.305,23.712678571428572,200.0,-8153.571428571468,-8200.589107142896,stop,1,REAL_HISTORY
SC_IDX,30m,real,2026-07-09 14:30:00,2026-07-09 21:00:00,LONG,1,471.90000000000003,478.9,23.595000000000002,23.945,200.0,6999.999999999944,6952.459999999944,take_profit_sma5,1,REAL_HISTORY
SC_IDX,30m,real,2026-07-20 10:00:00,2026-07-20 10:30:00,SHORT,1,550.1999999999999,548.32,27.509999999999994,27.416,200.0,1879.9999999998818,1825.0739999998818,take_profit_sma5,1,REAL_HISTORY
SC_IDX,30m,real,2026-07-20 14:30:00,2026-07-20 14:30:00,SHORT,1,549.1,547.8800000000001,27.455000000000002,27.394000000000005,200.0,1219.9999999999136,1165.1509999999137,take_profit_sma5,0,REAL_HISTORY
SC_IDX,30m,real,2026-07-24 09:00:00,2026-07-24 09:00:00,SHORT,1,598.6999999999999,598.9,29.934999999999995,29.945,200.0,-200.00000000004547,-259.88000000004547,take_profit_sma5,0,REAL_HISTORY
SC_IDX,30m,real,2026-07-27 10:00:00,2026-07-27 11:00:00,LONG,1,555.1,557.1999999999999,27.755000000000003,27.859999999999996,200.0,2099.999999999909,2044.384999999909,take_profit_sma5,2,REAL_HISTORY
SC_IDX,30m,real,2026-07-30 22:00:00,2026-07-30 23:00:00,LONG,1,552.3000000000001,554.6,27.615000000000006,27.73,200.0,2299.9999999999545,2244.6549999999547,take_profit_sma5,2,REAL_HISTORY
SC_IDX,30m,real,2026-08-05 00:30:00,2026-08-05 00:30:00,LONG,1,511.20000000000005,512.84,25.560000000000006,25.642000000000003,200.0,1639.9999999999864,1588.7979999999864,take_profit_sma5,0,REAL_HISTORY
